Date,Time,Zone,Device,PPM,VOC
12/23/2021,12:23,Zone1,T3,552,23
12/23/2021,12:23,Zone1,T4,524,18
12/23/2021,12:23,Zone2,T1,599,30
12/23/2021,12:23,Zone2,T2,400,0
12/23/2021,12:24,Zone1,T1,485,12
12/23/2021,12:24,Zone1,T2,456,8
12/23/2021,12:24,Zone1,T3,520,18
12/23/2021,12:24,Zone1,T4,514,17
12/23/2021,12:24,Zone2,T1,536,20
12/23/2021,12:24,Zone2,T2,400,0
12/23/2021,12:25,Zone1,T1,618,33
12/23/2021,12:25,Zone1,T2,461,9
12/23/2021,12:25,Zone1,T3,487,13
12/23/2021,12:25,Zone1,T4,514,17
12/23/2021,12:25,Zone2,T1,584,28
12/23/2021,12:25,Zone2,T2,400,0
12/23/2021,12:26,Zone1,T1,627,34
12/23/2021,12:26,Zone1,T2,476,11
12/23/2021,12:26,Zone1,T3,566,25
12/23/2021,12:26,Zone1,T4,531,19
12/23/2021,12:26,Zone2,T1,599,30
12/23/2021,12:26,Zone2,T2,400,0
12/23/2021,12:27,Zone1,T1,540,21
12/23/2021,12:27,Zone1,T2,461,9
12/23/2021,12:27,Zone1,T3,520,18
12/23/2021,12:27,Zone1,T4,523,18
12/23/2021,12:27,Zone2,T1,533,20
12/23/2021,12:27,Zone2,T2,400,0
12/23/2021,12:28,Zone1,T1,540,21
12/23/2021,12:28,Zone1,T2,478,11
12/23/2021,12:28,Zone1,T3,591,29
12/23/2021,12:28,Zone1,T4,531,19
12/23/2021,12:28,Zone2,T1,529,19
12/23/2021,12:28,Zone2,T2,400,0
12/23/2021,12:29,Zone1,T1,600,30
12/23/2021,12:29,Zone1,T2,502,15
12/23/2021,12:29,Zone1,T3,477,11
12/23/2021,12:29,Zone1,T4,506,16
12/23/2021,12:29,Zone2,T1,574,26
12/23/2021,12:29,Zone2,T2,400,0
12/23/2021,12:30,Zone1,T1,508,16
12/23/2021,12:30,Zone1,T2,464,9
12/23/2021,12:30,Zone1,T3,588,28
12/23/2021,12:30,Zone1,T4,491,13
12/23/2021,12:30,Zone2,T1,570,25
12/23/2021,12:30,Zone2,T2,400,0
12/23/2021,12:31,Zone1,T1,627,34
12/23/2021,12:31,Zone1,T2,455,8
12/23/2021,12:31,Zone1,T3,543,21
12/23/2021,12:31,Zone1,T4,518,17
12/23/2021,12:32,Zone1,T1,574,26
12/23/2021,12:32,Zone1,T2,475,11
12/23/2021,12:32,Zone2,T1,518,17
12/23/2021,12:32,Zone2,T2,400,0
12/23/2021,12:33,Zone1,T1,574,26
12/23/2021,12:33,Zone1,T2,482,12
12/23/2021,12:33,Zone1,T3,602,30
12/23/2021,12:33,Zone1,T4,518,17
12/23/2021,12:33,Zone2,T1,553,23
12/23/2021,12:33,Zone2,T2,400,0
12/23/2021,12:34,Zone1,T3,602,30
12/23/2021,12:34,Zone1,T4,472,10
12/23/2021,12:35,Zone1,T1,578,27
12/23/2021,12:35,Zone1,T2,460,9
12/23/2021,12:36,Zone1,T1,534,20
12/23/2021,12:36,Zone1,T2,454,8
12/23/2021,12:36,Zone2,T1,523,18
12/23/2021,12:36,Zone2,T2,400,0
12/23/2021,12:37,Zone1,T1,524,18
12/23/2021,12:37,Zone1,T2,473,11
12/23/2021,12:37,Zone1,T3,578,27
12/23/2021,12:37,Zone1,T4,502,15
12/23/2021,12:37,Zone2,T1,560,24
12/23/2021,12:37,Zone2,T2,400,0
12/23/2021,12:38,Zone1,T1,591,29
12/23/2021,12:38,Zone1,T2,473,11
12/23/2021,12:38,Zone1,T3,508,16
12/23/2021,12:38,Zone1,T4,495,14
12/23/2021,12:38,Zone2,T1,566,25
12/23/2021,12:38,Zone2,T2,400,0
12/23/2021,12:39,Zone1,T1,603,30
12/23/2021,12:39,Zone1,T2,448,7
12/23/2021,12:39,Zone1,T3,588,28
12/23/2021,12:39,Zone1,T4,485,12
12/23/2021,12:40,Zone1,T1,524,18
12/23/2021,12:40,Zone1,T2,459,8
12/23/2021,12:40,Zone2,T1,546,22
12/23/2021,12:40,Zone2,T2,400,0
12/23/2021,12:41,Zone1,T1,578,27
12/23/2021,12:41,Zone1,T2,456,8
12/23/2021,12:41,Zone1,T3,543,21
12/23/2021,12:41,Zone1,T4,519,18
12/23/2021,12:41,Zone2,T1,553,23
12/23/2021,12:41,Zone2,T2,400,0
12/23/2021,12:41,Zone1,T3,520,18
12/23/2021,12:41,Zone1,T4,519,18
12/23/2021,12:42,Zone1,T1,603,30
12/23/2021,12:42,Zone1,T2,478,11
12/23/2021,12:42,Zone2,T1,560,24
12/23/2021,12:42,Zone2,T2,400,0
12/23/2021,12:43,Zone1,T1,527,19
12/23/2021,12:43,Zone1,T2,461,9
12/23/2021,12:43,Zone1,T3,643,37
12/23/2021,12:43,Zone1,T4,481,12
12/23/2021,12:44,Zone1,T1,607,31
12/23/2021,12:44,Zone1,T2,483,12
12/23/2021,12:44,Zone2,T1,505,15
12/23/2021,12:44,Zone2,T2,400,0
12/23/2021,12:45,Zone1,T1,515,17
12/23/2021,12:45,Zone1,T2,456,8
12/23/2021,12:45,Zone1,T3,638,36
12/23/2021,12:45,Zone1,T4,480,12
12/23/2021,12:45,Zone2,T1,551,23
12/23/2021,12:45,Zone2,T2,400,0
12/23/2021,12:46,Zone1,T1,515,17
12/23/2021,12:46,Zone1,T2,470,10
12/23/2021,12:46,Zone1,T3,505,15
12/23/2021,12:46,Zone1,T4,480,12
12/23/2021,12:47,Zone1,T1,643,37
12/23/2021,12:47,Zone1,T2,496,14
12/23/2021,12:48,Zone1,T1,580,27
12/23/2021,12:48,Zone1,T2,496,14
12/23/2021,12:48,Zone2,T1,533,20
12/23/2021,12:48,Zone2,T2,400,0
12/23/2021,12:49,Zone1,T1,580,27
12/23/2021,12:49,Zone1,T2,477,11
12/23/2021,12:49,Zone1,T3,615,32
12/23/2021,12:49,Zone1,T4,477,11
12/23/2021,12:49,Zone2,T1,546,22
12/23/2021,12:49,Zone2,T2,400,0
12/23/2021,12:50,Zone1,T1,614,32
12/23/2021,12:50,Zone1,T2,477,11
12/23/2021,12:50,Zone1,T3,586,28
12/23/2021,12:50,Zone1,T4,477,11
12/23/2021,12:50,Zone2,T1,546,22
12/23/2021,12:50,Zone2,T2,400,0
12/23/2021,12:51,Zone1,T1,627,34
12/23/2021,12:51,Zone1,T2,491,13
12/23/2021,12:51,Zone1,T3,506,16
12/23/2021,12:51,Zone1,T4,470,10
12/23/2021,12:51,Zone2,T1,529,19
12/23/2021,12:51,Zone2,T2,400,0
12/23/2021,12:52,Zone1,T1,657,39
12/23/2021,12:52,Zone1,T2,460,9
12/23/2021,12:52,Zone1,T3,575,26
12/23/2021,12:52,Zone1,T4,514,17
12/23/2021,12:52,Zone2,T1,533,20
12/23/2021,12:52,Zone2,T2,400,0
12/23/2021,12:53,Zone1,T1,633,35
12/23/2021,12:53,Zone1,T2,488,13
12/23/2021,12:53,Zone1,T3,529,19
12/23/2021,12:53,Zone1,T4,500,15
12/23/2021,12:54,Zone1,T1,620,33
12/23/2021,12:54,Zone1,T2,459,8
12/23/2021,12:54,Zone2,T1,560,24
12/23/2021,12:54,Zone2,T2,400,0
12/23/2021,12:55,Zone1,T1,546,22
12/23/2021,12:55,Zone1,T2,476,11
12/23/2021,12:55,Zone1,T3,574,26
12/23/2021,12:55,Zone1,T4,473,11
12/23/2021,12:55,Zone2,T1,508,16
12/23/2021,12:55,Zone2,T2,400,0
12/23/2021,12:56,Zone1,T1,657,39
12/23/2021,12:56,Zone1,T2,495,14
12/23/2021,12:56,Zone1,T3,565,25
12/23/2021,12:56,Zone1,T4,518,17
12/23/2021,12:56,Zone2,T1,529,19
12/23/2021,12:56,Zone2,T2,400,0
12/23/2021,12:57,Zone1,T1,600,30
12/23/2021,12:57,Zone1,T2,465,9
12/23/2021,12:57,Zone1,T3,524,18
12/23/2021,12:57,Zone1,T4,497,14
12/23/2021,12:57,Zone2,T1,533,20
12/23/2021,12:57,Zone2,T2,400,0
12/23/2021,12:58,Zone1,T1,556,23
12/23/2021,12:58,Zone1,T2,517,17
12/23/2021,12:58,Zone1,T3,527,19
12/23/2021,12:58,Zone1,T4,496,14
12/23/2021,12:59,Zone1,T1,594,29
12/23/2021,12:59,Zone1,T2,514,17
12/23/2021,13:00,Zone1,T1,637,36
12/23/2021,13:00,Zone1,T2,497,14
12/23/2021,13:00,Zone2,T1,529,19
12/23/2021,13:00,Zone2,T2,400,0
12/23/2021,13:01,Zone1,T1,567,25
12/23/2021,13:01,Zone1,T2,514,17
12/23/2021,13:01,Zone1,T3,481,12
12/23/2021,13:01,Zone1,T4,481,12
12/23/2021,13:02,Zone1,T1,657,39
12/23/2021,13:02,Zone1,T2,503,15
12/23/2021,13:03,Zone1,T1,627,34
12/23/2021,13:03,Zone1,T2,456,8
12/23/2021,13:03,Zone2,T1,505,15
12/23/2021,13:03,Zone2,T2,400,0
12/23/2021,13:04,Zone1,T3,560,24
12/23/2021,13:04,Zone1,T4,432,4
12/23/2021,13:05,Zone1,T1,643,37
12/23/2021,13:05,Zone1,T2,473,11
12/23/2021,13:06,Zone1,T1,657,39
12/23/2021,13:06,Zone1,T2,497,14
12/23/2021,13:07,Zone1,T1,600,30
12/23/2021,13:07,Zone1,T2,463,9
12/23/2021,13:08,Zone1,T1,600,30
12/23/2021,13:08,Zone1,T2,531,19
12/23/2021,13:08,Zone2,T1,505,15
12/23/2021,13:08,Zone2,T2,400,0
12/23/2021,13:09,Zone1,T1,641,36
12/23/2021,13:09,Zone1,T2,473,11
12/23/2021,13:09,Zone2,T1,501,15
12/23/2021,13:09,Zone2,T2,400,0
12/23/2021,13:10,Zone1,T1,594,29
12/23/2021,13:10,Zone1,T2,514,17
12/23/2021,13:10,Zone2,T1,523,18
12/23/2021,13:10,Zone2,T2,400,0
12/23/2021,13:11,Zone1,T1,656,39
12/23/2021,13:11,Zone1,T2,455,8
12/23/2021,13:12,Zone1,T1,649,37
12/23/2021,13:12,Zone1,T2,542,21
12/23/2021,13:12,Zone2,T1,497,14
12/23/2021,13:12,Zone2,T2,400,0
12/23/2021,13:13,Zone1,T1,637,36
12/23/2021,13:13,Zone1,T2,574,26
12/23/2021,13:13,Zone1,T3,566,25
12/23/2021,13:13,Zone1,T4,425,3
12/23/2021,13:14,Zone1,T1,671,41
12/23/2021,13:14,Zone1,T2,542,21
12/23/2021,13:14,Zone2,T1,524,18
12/23/2021,13:14,Zone2,T2,400,0
12/23/2021,13:15,Zone1,T1,657,39
12/23/2021,13:15,Zone1,T2,589,28
12/23/2021,13:15,Zone2,T1,495,14
12/23/2021,13:15,Zone2,T2,400,0
12/23/2021,13:16,Zone1,T1,600,30
12/23/2021,13:16,Zone1,T2,640,36
12/23/2021,13:16,Zone1,T3,502,15
12/23/2021,13:16,Zone1,T4,485,12
12/23/2021,13:16,Zone2,T1,491,13
12/23/2021,13:16,Zone2,T2,400,0
12/23/2021,13:17,Zone1,T3,470,10
12/23/2021,13:17,Zone1,T4,482,12
12/23/2021,13:18,Zone1,T1,679,42
12/23/2021,13:18,Zone1,T2,640,36
12/23/2021,13:18,Zone2,T1,478,11
12/23/2021,13:18,Zone2,T2,400,0
12/23/2021,13:19,Zone1,T1,656,39
12/23/2021,13:19,Zone1,T2,646,37
12/23/2021,13:19,Zone1,T3,487,13
12/23/2021,13:19,Zone1,T4,450,7
12/23/2021,13:19,Zone2,T1,518,17
12/23/2021,13:19,Zone2,T2,400,0
12/23/2021,13:20,Zone1,T3,495,14
12/23/2021,13:20,Zone1,T4,491,13
12/23/2021,13:21,Zone1,T1,657,39
12/23/2021,13:21,Zone1,T2,653,38
12/23/2021,13:21,Zone2,T1,529,19
12/23/2021,13:21,Zone2,T2,400,0
12/23/2021,13:22,Zone1,T1,637,36
12/23/2021,13:22,Zone1,T2,569,25
12/23/2021,13:22,Zone1,T3,526,19
12/23/2021,13:22,Zone1,T4,481,12
12/23/2021,13:23,Zone1,T1,591,29
12/23/2021,13:23,Zone1,T2,645,37
12/23/2021,13:23,Zone2,T1,529,19
12/23/2021,13:23,Zone2,T2,400,0
12/23/2021,13:24,Zone1,T1,665,40
12/23/2021,13:24,Zone1,T2,607,31
12/23/2021,13:24,Zone1,T3,565,25
12/23/2021,13:24,Zone1,T4,455,8
12/23/2021,13:24,Zone2,T1,533,20
12/23/2021,13:24,Zone2,T2,400,0
12/23/2021,13:25,Zone1,T1,690,44
12/23/2021,13:25,Zone1,T2,569,25
12/23/2021,13:25,Zone1,T3,561,24
12/23/2021,13:25,Zone1,T4,478,11
12/23/2021,13:25,Zone2,T1,533,20
12/23/2021,13:25,Zone2,T2,400,0
12/23/2021,13:26,Zone1,T1,567,25
12/23/2021,13:26,Zone1,T2,652,38
12/23/2021,13:26,Zone1,T3,566,25
12/23/2021,13:26,Zone1,T4,533,20
12/23/2021,13:26,Zone2,T1,485,12
12/23/2021,13:26,Zone2,T2,400,0
12/23/2021,13:27,Zone1,T1,679,42
12/23/2021,13:27,Zone1,T2,678,42
12/23/2021,13:27,Zone1,T3,560,24
12/23/2021,13:27,Zone1,T4,493,14
12/23/2021,13:27,Zone2,T1,523,18
12/23/2021,13:27,Zone2,T2,400,0
12/23/2021,13:28,Zone1,T1,620,33
12/23/2021,13:28,Zone1,T2,645,37
12/23/2021,13:28,Zone1,T3,553,23
12/23/2021,13:28,Zone1,T4,549,22
12/23/2021,13:28,Zone2,T1,508,16
12/23/2021,13:28,Zone2,T2,400,0
12/23/2021,13:29,Zone1,T1,614,32
12/23/2021,13:29,Zone1,T2,671,41
12/23/2021,13:29,Zone1,T3,566,25
12/23/2021,13:29,Zone1,T4,454,8
12/23/2021,13:29,Zone2,T1,536,20
12/23/2021,13:29,Zone2,T2,400,0
12/23/2021,13:30,Zone1,T1,679,42
12/23/2021,13:30,Zone1,T2,597,30
12/23/2021,13:30,Zone1,T3,540,21
12/23/2021,13:30,Zone1,T4,417,2
12/23/2021,13:30,Zone2,T1,501,15
12/23/2021,13:30,Zone2,T2,400,0
12/23/2021,13:31,Zone1,T1,665,40
12/23/2021,13:31,Zone1,T2,607,31
12/23/2021,13:31,Zone1,T3,548,22
12/23/2021,13:31,Zone1,T4,477,11
12/23/2021,13:31,Zone2,T1,508,16
12/23/2021,13:31,Zone2,T2,400,0
12/23/2021,13:32,Zone1,T1,586,28
12/23/2021,13:32,Zone1,T2,615,32
12/23/2021,13:32,Zone1,T3,540,21
12/23/2021,13:32,Zone1,T4,443,6
12/23/2021,13:32,Zone2,T1,542,21
12/23/2021,13:32,Zone2,T2,400,0
12/23/2021,13:33,Zone1,T1,712,47
12/23/2021,13:33,Zone1,T2,607,31
12/23/2021,13:33,Zone1,T3,545,22
12/23/2021,13:33,Zone1,T4,482,12
12/23/2021,13:33,Zone2,T1,542,21
12/23/2021,13:33,Zone2,T2,400,0
12/23/2021,13:34,Zone1,T1,649,37
12/23/2021,13:34,Zone1,T2,641,36
12/23/2021,13:34,Zone1,T3,533,20
12/23/2021,13:34,Zone1,T4,427,4
12/23/2021,13:34,Zone2,T1,505,15
12/23/2021,13:34,Zone2,T2,400,0
12/23/2021,13:35,Zone1,T1,594,29
12/23/2021,13:35,Zone1,T2,618,33
12/23/2021,13:35,Zone1,T3,533,20
12/23/2021,13:35,Zone1,T4,420,3
12/23/2021,13:35,Zone2,T1,546,22
12/23/2021,13:35,Zone2,T2,400,0
12/23/2021,13:36,Zone1,T1,706,46
12/23/2021,13:36,Zone1,T2,580,27
12/23/2021,13:36,Zone1,T3,530,19
12/23/2021,13:36,Zone1,T4,441,6
12/23/2021,13:36,Zone2,T1,560,24
12/23/2021,13:36,Zone2,T2,400,0
12/23/2021,13:37,Zone1,T1,706,46
12/23/2021,13:37,Zone1,T2,534,20
12/23/2021,13:37,Zone1,T3,542,21
12/23/2021,13:37,Zone1,T4,411,1
12/23/2021,13:37,Zone2,T1,536,20
12/23/2021,13:37,Zone2,T2,400,0
12/23/2021,13:38,Zone1,T1,641,36
12/23/2021,13:38,Zone1,T2,612,32
12/23/2021,13:38,Zone1,T3,537,20
12/23/2021,13:38,Zone1,T4,418,2
12/23/2021,13:38,Zone2,T1,518,17
12/23/2021,13:38,Zone2,T2,400,0
12/23/2021,13:39,Zone1,T1,679,42
12/23/2021,13:39,Zone1,T2,580,27
12/23/2021,13:39,Zone1,T3,537,20
12/23/2021,13:39,Zone1,T4,418,2
12/23/2021,13:39,Zone2,T1,570,25
12/23/2021,13:39,Zone2,T2,400,0
12/23/2021,13:40,Zone1,T1,690,44
12/23/2021,13:40,Zone1,T2,592,29
12/23/2021,13:40,Zone1,T3,556,23
12/23/2021,13:40,Zone1,T4,446,7
12/23/2021,13:40,Zone2,T1,570,25
12/23/2021,13:40,Zone2,T2,400,0
12/23/2021,13:41,Zone1,T1,614,32
12/23/2021,13:41,Zone1,T2,626,34
12/23/2021,13:41,Zone1,T3,543,21
12/23/2021,13:41,Zone1,T4,441,6
12/23/2021,13:41,Zone2,T1,542,21
12/23/2021,13:41,Zone2,T2,400,0
12/23/2021,13:42,Zone1,T1,712,47
12/23/2021,13:42,Zone1,T2,626,34
12/23/2021,13:42,Zone1,T3,549,22
12/23/2021,13:42,Zone1,T4,472,10
12/23/2021,13:42,Zone2,T1,542,21
12/23/2021,13:42,Zone2,T2,400,0
12/23/2021,13:43,Zone1,T1,665,40
12/23/2021,13:43,Zone1,T2,546,22
12/23/2021,13:43,Zone1,T3,540,21
12/23/2021,13:43,Zone1,T4,439,5
12/23/2021,13:43,Zone2,T1,560,24
12/23/2021,13:43,Zone2,T2,400,0
12/23/2021,13:44,Zone1,T1,649,37
12/23/2021,13:44,Zone1,T2,602,30
12/23/2021,13:44,Zone1,T3,545,22
12/23/2021,13:44,Zone1,T4,423,3
12/23/2021,13:44,Zone2,T1,578,27
12/23/2021,13:44,Zone2,T2,400,0
12/23/2021,13:45,Zone1,T1,706,46
12/23/2021,13:45,Zone1,T2,543,21
12/23/2021,13:45,Zone1,T3,529,19
12/23/2021,13:45,Zone1,T4,439,5
12/23/2021,13:45,Zone2,T1,533,20
12/23/2021,13:45,Zone2,T2,400,0
12/23/2021,13:46,Zone1,T1,697,45
12/23/2021,13:46,Zone1,T2,623,33
12/23/2021,13:46,Zone1,T3,527,19
12/23/2021,13:46,Zone1,T4,436,5
12/23/2021,13:46,Zone2,T1,542,21
12/23/2021,13:46,Zone2,T2,400,0
12/23/2021,13:47,Zone1,T1,627,34
12/23/2021,13:47,Zone1,T2,561,24
12/23/2021,13:47,Zone1,T3,527,19
12/23/2021,13:47,Zone1,T4,443,6
12/23/2021,13:48,Zone1,T1,637,36
12/23/2021,13:48,Zone1,T2,581,27
12/23/2021,13:48,Zone2,T1,566,25
12/23/2021,13:48,Zone2,T2,400,0
12/23/2021,13:49,Zone1,T1,671,41
12/23/2021,13:49,Zone1,T2,575,26
12/23/2021,13:49,Zone1,T3,519,18
12/23/2021,13:49,Zone1,T4,457,8
12/23/2021,13:49,Zone2,T1,533,20
12/23/2021,13:49,Zone2,T2,400,0
12/23/2021,13:50,Zone1,T3,518,17
12/23/2021,13:50,Zone1,T4,421,3
12/23/2021,13:51,Zone1,T1,697,45
12/23/2021,13:51,Zone1,T2,546,22
12/23/2021,13:52,Zone1,T1,641,36
12/23/2021,13:52,Zone1,T2,523,18
12/23/2021,13:52,Zone2,T1,560,24
12/23/2021,13:52,Zone2,T2,400,0
12/23/2021,13:53,Zone1,T1,649,37
12/23/2021,13:53,Zone1,T2,574,26
12/23/2021,13:53,Zone1,T3,519,18
12/23/2021,13:53,Zone1,T4,411,1
12/23/2021,13:53,Zone2,T1,529,19
12/23/2021,13:53,Zone2,T2,400,0
12/23/2021,13:54,Zone1,T3,506,16
12/23/2021,13:54,Zone1,T4,442,6
12/23/2021,13:55,Zone1,T1,697,45
12/23/2021,13:55,Zone1,T2,491,13
12/23/2021,13:55,Zone2,T1,553,23
12/23/2021,13:55,Zone2,T2,400,0
12/23/2021,13:56,Zone1,T1,674,41
12/23/2021,13:56,Zone1,T2,546,22
12/23/2021,13:56,Zone1,T3,481,12
12/23/2021,13:56,Zone1,T4,418,2
12/23/2021,13:56,Zone2,T1,566,25
12/23/2021,13:56,Zone2,T2,400,0
12/23/2021,13:57,Zone1,T3,515,17
12/23/2021,13:57,Zone1,T4,461,9
12/23/2021,13:58,Zone1,T1,665,40
12/23/2021,13:58,Zone1,T2,551,23
12/23/2021,13:58,Zone2,T1,523,18
12/23/2021,13:58,Zone2,T2,400,0
12/23/2021,13:59,Zone1,T1,607,31
12/23/2021,13:59,Zone1,T2,515,17
12/23/2021,13:59,Zone1,T3,500,15
12/23/2021,13:59,Zone1,T4,418,2
12/23/2021,14:00,Zone1,T1,594,29
12/23/2021,14:00,Zone1,T2,540,21
12/23/2021,14:00,Zone2,T1,553,23
12/23/2021,14:00,Zone2,T2,400,0
12/23/2021,14:01,Zone1,T1,665,40
12/23/2021,14:01,Zone1,T2,533,20
12/23/2021,14:01,Zone1,T3,488,13
12/23/2021,14:01,Zone1,T4,460,9
12/23/2021,14:01,Zone2,T1,542,21
12/23/2021,14:01,Zone2,T2,400,0
12/23/2021,14:02,Zone1,T1,591,29
12/23/2021,14:02,Zone1,T2,527,19
12/23/2021,14:02,Zone1,T3,514,17
12/23/2021,14:02,Zone1,T4,460,9
12/23/2021,14:02,Zone2,T1,508,16
12/23/2021,14:02,Zone2,T2,400,0
12/23/2021,14:03,Zone1,T1,665,40
12/23/2021,14:03,Zone1,T2,526,19
12/23/2021,14:03,Zone1,T3,487,13
12/23/2021,14:03,Zone1,T4,451,7
12/23/2021,14:03,Zone2,T1,553,23
12/23/2021,14:03,Zone2,T2,400,0
12/23/2021,14:04,Zone1,T1,674,41
12/23/2021,14:04,Zone1,T2,514,17
12/23/2021,14:04,Zone1,T3,498,14
12/23/2021,14:04,Zone1,T4,424,3
12/23/2021,14:04,Zone2,T1,578,27
12/23/2021,14:04,Zone2,T2,400,0
12/23/2021,14:05,Zone1,T1,665,40
12/23/2021,14:05,Zone1,T2,526,19
12/23/2021,14:05,Zone1,T3,487,13
12/23/2021,14:05,Zone1,T4,455,8
12/23/2021,14:05,Zone2,T1,536,20
12/23/2021,14:05,Zone2,T2,400,0
12/23/2021,14:06,Zone1,T1,594,29
12/23/2021,14:06,Zone1,T2,565,25
12/23/2021,14:06,Zone1,T3,497,14
12/23/2021,14:06,Zone1,T4,418,2
12/23/2021,14:07,Zone1,T1,633,35
12/23/2021,14:07,Zone1,T2,493,14
12/23/2021,14:07,Zone2,T1,570,25
12/23/2021,14:07,Zone2,T2,400,0
12/23/2021,14:08,Zone1,T1,656,39
12/23/2021,14:08,Zone1,T2,539,21
12/23/2021,14:08,Zone1,T3,508,16
12/23/2021,14:08,Zone1,T4,434,5
12/23/2021,14:08,Zone2,T1,574,26
12/23/2021,14:08,Zone2,T2,400,0
12/23/2021,14:09,Zone1,T1,649,37
12/23/2021,14:09,Zone1,T2,537,20
12/23/2021,14:09,Zone1,T3,502,15
12/23/2021,14:09,Zone1,T4,455,8
12/23/2021,14:10,Zone1,T1,607,31
12/23/2021,14:10,Zone1,T2,553,23
12/23/2021,14:10,Zone2,T1,524,18
12/23/2021,14:10,Zone2,T2,400,0
12/23/2021,14:11,Zone1,T1,637,36
12/23/2021,14:11,Zone1,T2,496,14
12/23/2021,14:11,Zone1,T3,515,17
12/23/2021,14:11,Zone1,T4,441,6
12/23/2021,14:11,Zone2,T1,560,24
12/23/2021,14:11,Zone2,T2,400,0
12/23/2021,14:12,Zone1,T1,618,33
12/23/2021,14:12,Zone1,T2,530,19
12/23/2021,14:12,Zone1,T3,515,17
12/23/2021,14:12,Zone1,T4,423,3
12/23/2021,14:12,Zone2,T1,570,25
12/23/2021,14:12,Zone2,T2,400,0
12/23/2021,14:13,Zone1,T1,674,41
12/23/2021,14:13,Zone1,T2,508,16
12/23/2021,14:13,Zone1,T3,505,15
12/23/2021,14:13,Zone1,T4,423,3
12/23/2021,14:13,Zone2,T1,551,23
12/23/2021,14:13,Zone2,T2,400,0
12/23/2021,14:14,Zone1,T1,620,33
12/23/2021,14:14,Zone1,T2,548,22
12/23/2021,14:14,Zone1,T3,464,9
12/23/2021,14:14,Zone1,T4,436,5
12/23/2021,14:14,Zone2,T1,551,23
12/23/2021,14:14,Zone2,T2,400,0
12/23/2021,14:15,Zone1,T1,591,29
12/23/2021,14:15,Zone1,T2,495,14
12/23/2021,14:15,Zone1,T3,480,12
12/23/2021,14:15,Zone1,T4,443,6
12/23/2021,14:15,Zone2,T1,560,24
12/23/2021,14:15,Zone2,T2,400,0
12/23/2021,14:16,Zone1,T1,643,37
12/23/2021,14:16,Zone1,T2,523,18
12/23/2021,14:16,Zone1,T3,480,12
12/23/2021,14:16,Zone1,T4,457,8
12/23/2021,14:18,Zone1,T1,620,33
12/23/2021,14:18,Zone1,T2,485,12
12/23/2021,14:18,Zone2,T1,551,23
12/23/2021,14:18,Zone2,T2,400,0
12/23/2021,14:19,Zone1,T1,690,44
12/23/2021,14:19,Zone1,T2,529,19
12/23/2021,14:19,Zone1,T3,451,7
12/23/2021,14:19,Zone1,T4,464,9
12/23/2021,14:19,Zone2,T1,566,25
12/23/2021,14:19,Zone2,T2,400,0
12/23/2021,14:20,Zone1,T1,656,39
12/23/2021,14:20,Zone1,T2,556,23
12/23/2021,14:20,Zone1,T3,486,13
12/23/2021,14:20,Zone1,T4,456,8
12/23/2021,14:20,Zone2,T1,570,25
12/23/2021,14:20,Zone2,T2,400,0
12/23/2021,14:21,Zone1,T1,671,41
12/23/2021,14:21,Zone1,T2,492,14
12/23/2021,14:21,Zone1,T3,486,13
12/23/2021,14:21,Zone1,T4,450,7
12/23/2021,14:21,Zone2,T1,542,21
12/23/2021,14:21,Zone2,T2,400,0
12/23/2021,14:22,Zone1,T1,690,44
12/23/2021,14:22,Zone1,T2,503,15
12/23/2021,14:22,Zone1,T3,481,12
12/23/2021,14:22,Zone1,T4,470,10
12/23/2021,14:22,Zone2,T1,570,25
12/23/2021,14:22,Zone2,T2,400,0
12/23/2021,14:23,Zone1,T1,697,45
12/23/2021,14:23,Zone1,T2,570,25
12/23/2021,14:23,Zone1,T3,487,13
12/23/2021,14:23,Zone1,T4,488,13
12/23/2021,14:24,Zone1,T1,649,37
12/23/2021,14:24,Zone1,T2,526,19
12/23/2021,14:24,Zone2,T1,574,26
12/23/2021,14:24,Zone2,T2,400,0
12/23/2021,14:25,Zone1,T1,690,44
12/23/2021,14:25,Zone1,T2,537,20
12/23/2021,14:25,Zone1,T3,487,13
12/23/2021,14:25,Zone1,T4,495,14
12/23/2021,14:25,Zone2,T1,560,24
12/23/2021,14:25,Zone2,T2,400,0
12/23/2021,14:26,Zone1,T1,674,41
12/23/2021,14:26,Zone1,T2,543,21
12/23/2021,14:26,Zone1,T3,487,13
12/23/2021,14:26,Zone1,T4,502,15
12/23/2021,14:26,Zone2,T1,566,25
12/23/2021,14:26,Zone2,T2,400,0
12/23/2021,14:27,Zone1,T3,465,9
12/23/2021,14:27,Zone1,T4,478,11
12/23/2021,14:29,Zone1,T1,690,44
12/23/2021,14:29,Zone1,T2,594,29
12/23/2021,14:29,Zone2,T1,553,23
12/23/2021,14:29,Zone2,T2,400,0
12/23/2021,14:30,Zone1,T1,674,41
12/23/2021,14:30,Zone1,T2,533,20
12/23/2021,14:30,Zone1,T3,483,12
12/23/2021,14:30,Zone1,T4,523,18
12/23/2021,14:30,Zone2,T1,603,30
12/23/2021,14:30,Zone2,T2,400,0
12/23/2021,14:31,Zone1,T1,633,35
12/23/2021,14:31,Zone1,T2,518,17
12/23/2021,14:32,Zone1,T1,702,46
12/23/2021,14:32,Zone1,T2,518,17
12/23/2021,14:32,Zone2,T1,546,22
